parser,doc_id,id,gold,pred,score,ok,match_type,verdict,overconfident,judge_reason,missing_points,superfluous_points
textin,FEIER,40,"Apply transparent shoe oil, a lubricating spray, or wax as recommended.","If the surface lubrication decreases significantly, use transparent shoe oil, lubricating spray, or wax for maintenance.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,41,Avoid rough or sharp surfaces/objects that could damage it.,Rough or sharp objects,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,42,"Store it in a cool, well‑ventilated place and shield it from direct sunlight.","Store in a cool, well-ventilated area and shield from direct sunlight.",1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,43,"Ice skating, ice hockey, roller skating, fitness, and rehabilitation training.",ice skating; ice hockey; roller skating; fitness; rehabilitation exercises; speed skating; roller hockey; skiing; figure skating,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,44,At fitness centers or at home.,fitness centers or at home,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,45,"Because it is easy to use, portable, and offers excellent training effects.",Ease of use; portability; excellent training effects,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,46,It enables training on artificial ice or on land to maintain optimal physical condition.,"Slideboarding allows athletes to maintain optimal physical condition by training on artificial ice surfaces or on land during seasons when training opportunities are limited; it increases lower body muscle strength and stabilizes the legs and waist, making upper body movements easier.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,47,"Those in speed skating, roller skating, roller hockey, ice hockey, skiing, figure skating, and fitness.",speed skating athletes; roller skating athletes; roller hockey athletes; ice hockey athletes; skiing athletes; figure skating athletes; fitness athletes,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,48,It increases lower‑body muscle strength and stabilizes the legs and waist.,increases lower body muscle strength; stabilizes the legs and waist,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,49,"A stronger, more stable lower body makes upper‑body movements easier and more stable.","After strengthening the muscles around the lower body, it becomes more stable, and upper body movements become easier.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,50,"Times, time, and calories.",times; time; calories,1.0,1,llm-rubric,correct,0,"The prediction exactly matches the three atomic points from the gold answer (times, time, calories) and is directly supported by the evidence.",,
textin,FEIER,51,A short press of the power button.,"Short press the power button to adjust the display switching of 'times,' 'time,' and 'calories'.",1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,52,Double‑click the power button.,Double-click the power button while powered on to switch the display light.,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,53,Place the product on a flat surface.,Carefully check whether all parts of the device are firmly connected.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,54,The Bluetooth symbol appears and blinks on the display after power‑on.,"After powering on, the Bluetooth symbol will appear and blink on the display screen.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,55,"Search for and select the Bluetooth name ""Feier-HXB.""",search for the Bluetooth name 'Feier-HXB',0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,56,Qualified Product.,Qualified Product,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,57,021.,021,1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,FEIER,58,"Zhejiang Feier Smart Technology Co., Ltd.","Zhejiang Feler Smart Technology Co.,Ltd.",1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,59,+86 400-926-5575.,+86 400-926-5575,1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,FEIER,60,"6-602, No. 501, No. 2 Street, Baiyang Street, Qiantang New District, Hangzhou City, Zhejiang Province, China.","6-602,No.501,No.2 Street,Baiyang Street,Qiantang New District,Hangzhou City,Zhejiang Province,China",1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,61,Ultra‑smooth thick composite PE board surface.,Ultra-Smooth Thick Composite PE Board Surface,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,62,Thick rubber cushion anti‑slip bottom.,Thick Rubber Cushion Anti-Slip Bottom,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,63,Silicone/ABS/PC shock‑resistant guard plate.,Silicone; AB5; PC,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,64,EVA anti‑slip sponge.,Ultra-Smooth Thick Composite PE Board Surface; Thick Rubber Cushion Anti-Slip Bottom; Silicone; AB5/PC Shock-Resistant Guard Plate; EVA,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,65,"55, 71, and 87 inches (each with a 20‑inch width).","55, 71, 87 inches",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,66,They must use the product under a guardian’s supervision.,All children and elderly must use it under the supervision of a guardian.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,67,Stop immediately and follow medical guidance.,"If there is any discomfort during use, stop immediately.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,68,No. Static buildup and attraction of fine debris are normal due to the PE/nylon surface.,"No; generation of static electricity and attraction of fine hair and small debris is a normal phenomenon resulting from the smooth friction between the product's surface, made of PE and nylon.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,69,Hold the power button for 2 seconds while the device is on.,"In the power-on state, press and hold the power button for 2 seconds to clear all display data.",1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,FEIER,70,Standby mode.,"After powering on, the product will automatically enter the standby state; if there is no exercise for 2 minutes, it will enter sleep mode.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,71,Every 5 seconds.,every 5 seconds,1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,FEIER,72,Start exercising again; the board returns to standby and the displays reactivate.,Start exercising; the device will enter standby mode from sleep.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,73,Open the app and tap the Bluetooth icon in the upper‑right corner.,"Open the 'Feier' APP, click on the Bluetooth icon in the upper right corner of the interface to automatically search for the Bluetooth name 'Feier-HXB'.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,74,Feier-HXB.,Feier-HXB,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,75,"5V, 1A.",Input voltage 5V; input current 1A,1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,FEIER,76,Do not use or store it near open flames; keep away from heat sources.,Keep it away from heat sources and open flames to prevent deformation or fire.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,77,Perform 5–10 minutes of stretching before use and beginners should wear protective gear.,Beginners are advised to wear protective gear during exercise to prevent injuries; it is recommended to do 5-10 minutes of stretching warm-up exercises before use.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,78,Valuable and fragile items such as mobile phones and jewelry.,valuable and fragile items such as mobile phones and jewelry,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,79,"In the ""APP Download"" section with QR codes and app store instructions.",Scan the QR code in the manual or search for 'Feier' app in the app store to download.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,80,Yes. It states the product is sports equipment.,Yes; the manual states this product is a sports equipment,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,81,"It can enhance strength, agility, coordination, and stability, especially in the lower body.","Ease of use; portability; excellent training effects; increases lower body muscle strength; stabilizes legs and waist; makes upper body movements easier; assists with movements, strength, agility, and coordination training",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,82,It lets them train on artificial ice or on land to maintain conditioning.,"To maintain optimal physical condition by training on artificial ice surfaces or on land; to assist with exercises focusing on movements, strength, agility, and coordination; to increase lower body muscle strength and stabilize the legs and waist.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,83,"Ensure it’s powered on (blinking Bluetooth icon), then in the app tap the Bluetooth icon and select ""Feier-HXB.""",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
textin,FEIER,84,It auto‑shuts down after 10 minutes of inactivity.,"If there is no operation for 10 minutes in the power-on state, the device will automatically shut down.",1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,FEIER,85,"A soft, damp cloth.","soft, damp cloth",1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,86,Rough or sharp objects.,Avoid contact between the slideboard surface and rough or sharp objects.,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,87,"Transparent shoe oil, a lubricating spray, or wax.",transparent shoe oil; lubricating spray; wax,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,88,"Yes. It is marked as a ""Qualified Product.""","Yes, the product is classified as a qualified product.",1.0,1,llm-rubric,correct,0,"The prediction correctly states that the product is classified as a qualified product, matching the evidence that it is marked as 'Qualified Product' in the Quality Inspection field.",,
textin,FEIER,89,They must use the board under guardian supervision.,All children and elderly must use it under the supervision of a guardian.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,90,"Times (count), time, and calories.","You can check times, time, and calories.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,91,Verify all parts of the device are firmly connected.,Check whether all parts of the device are firmly connected before use.,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,92,Double‑click the power button while the device is on.,Double-click the power button while the device is powered on to switch the display light.,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,93,"Athletes in speed/roller/ice sports, as well as general fitness and rehabilitation users.","Athletes who participate in speed skating, roller skating, roller hockey, ice hockey, skiing, figure skating, or fitness",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,94,"The app will list the Bluetooth name ""Feier-HXB""; select it and tap ""Connect.""",Bluetooth name 'Feier-HXB',1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,FEIER,95,"Feier, model FED-HXB-05.",Feier FED-HXB-05,1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,FEIER,96,"55"", 71"", and 87"" lengths (each 20"" wide).",55*20 inches; 71*20 inches; 87*20 inches,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,97,"A cool, well‑ventilated area away from direct sunlight.","Store in a cool, well-ventilated area and shield from direct sunlight.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,98,"Hangzhou City, Zhejiang Province, China.",China; Hangzhou City,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,99,Look for the blinking Bluetooth symbol on the device’s display.,"After powering on, the Bluetooth symbol will appear and blink on the display screen.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,FEIER,100,"Power on the board (blinking Bluetooth symbol), open the Feier app, tap the Bluetooth icon in the upper‑right, select ""Feier-HXB"" when it appears, then tap ""Connect.""","Power on the device; Bluetooth symbol will blink on display; open 'Feier' app; click Bluetooth icon in upper right; search for 'Feier-HXB'; after device info appears, click 'Connect' to complete connection.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,Hanwha_Integration_Guide,1,1) Access the camera’s web UI; 2) Initialize the camera; 3) Verify/modify the camera encoding settings; 4) Enable motion detection; 5) Connect and add the camera to the Turing NVR.,Access Camera’s Web UI; Initialize Camera; Verify/Modify Camera Encoding Settings; Enable Motion Detection; Connect & Add Camera(s) to Turing NVR,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,Hanwha_Integration_Guide,2,Locate the camera’s IP address and enter it into your web browser’s search bar.,Locate your camera's IP address; enter the IP address into a browser search bar,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,Hanwha_Integration_Guide,3,Use Auto Search under Settings > Camera > Camera.,Use Auto Search under Settings>Camera>Camera on the Turing Smart NVR to find your camera's IP address.,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,Hanwha_Integration_Guide,4,The web UI prompts you to create a new password; click Apply to initialize.,The web UI will prompt you to create a new password for your camera; click Apply to initialize camera(s),0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,Hanwha_Integration_Guide,5,Wisenet’s Device Manager.,Wisenet’s Device Manager,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,Hanwha_Integration_Guide,6,Go to Basic > Video Profile.,Go to Basic > Video Profile in the camera's web UI to modify encoding settings.,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,Hanwha_Integration_Guide,7,No—the MJPEG profile is not used by the NVR.,"No, the MJPEG profile is not used by the NVR.",1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,Hanwha_Integration_Guide,8,The 'H.264' profile is considered the Main Stream.,H.264 profile,1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,Hanwha_Integration_Guide,9,The 'H.265' profile is considered the Sub Stream.,H.265 profile,1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,Hanwha_Integration_Guide,10,H.264 for both streams.,H.264 for both Main and Sub streams,1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,Hanwha_Integration_Guide,11,Less than 3MP (2MP is recommended).,2MP is recommended,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,Hanwha_Integration_Guide,12,1280x720 (720P).,1280x720 (720P),1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,Hanwha_Integration_Guide,13,15 frames per second for both.,15,1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,Hanwha_Integration_Guide,14,30 for both streams.,Frame interval should be set to 30 for both Main Stream and Sub Stream.,1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,Hanwha_Integration_Guide,15,CBR (Constant Bit Rate).,CBR,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,Hanwha_Integration_Guide,16,Less than or equal to 2048.,Less than or equal to 2048,1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,Hanwha_Integration_Guide,17,Less than or equal to 768.,Less than or equal to 768,1.0,1,numeric≈,correct,0,rule:numeric≈,,
textin,Hanwha_Integration_Guide,18,"Open Analytics > Motion Detection, check 'Enable motion detection', then click Apply.","Go to Analytics > Motion Detection; click the Enable motion detection checkbox; edit detection area, level of detection, sensitivity and minimum duration as desired; click Apply to save all settings",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
textin,Hanwha_Integration_Guide,19,"Detection area, level of detection, sensitivity, and minimum duration.",detection area; level of detection; sensitivity; minimum duration,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,Hanwha_Integration_Guide,20,Click Apply to save all settings.,"Click Apply to save all settings after editing motion detection area, level, sensitivity, and minimum duration.",1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
textin,Hanwha_Integration_Guide,21,"Enter the NVR’s IP in a web browser, log in, go to Setup > Camera > Camera, select a channel, click Modify, enter the camera’s username and password, then click Save.",Connect Hanwha camera to POE port on Turing NVR; access Turing NVR web UI via its IP address; login and go to Setup>Camera>Camera; select channel and click Modify; edit username and password fields; click Save,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
