parser,doc_id,id,gold,pred,score,ok,match_type,verdict,overconfident,judge_reason,missing_points,superfluous_points
own tool,FEIER,36,Static electricity from the board’s smooth PE and nylon surfaces can attract fine debris; this is normal.,"The generation of static electricity and the attraction of fine hair and small debris is a normal phenomenon resulting from smooth friction between the product's surface, made of PE and nylon.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,37,Yes. It is made of plastic and should be kept away from heat sources and open flames.,Yes; keep it away from heat sources and open flames to prevent deformation or fire.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,38,Use professional shoe covers with the slideboard.,Wear comfortable clothing and preferably sports or aerobic shoes.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,39,"Use a soft, damp cloth to clean it.","Clean the slide board with a soft, damp cloth; avoid contact with rough or sharp objects.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,40,"Apply transparent shoe oil, a lubricating spray, or wax as recommended.","Check the lubrication of the treadmill regularly; if no traces of silicon spray are found after lifting the sides of the treadmill, lubrication is necessary.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,41,Avoid rough or sharp surfaces/objects that could damage it.,rough or sharp objects,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,42,"Store it in a cool, well‑ventilated place and shield it from direct sunlight.","Store it in a cool, well-ventilated area and shield it from direct sunlight.",1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,43,"Ice skating, ice hockey, roller skating, fitness, and rehabilitation training.",ice skating; ice hockey; roller skating; fitness; rehabilitation exercises; speed skating; roller hockey; skiing; figure skating,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,44,At fitness centers or at home.,You can train with the slideboard in fitness centers or at home.,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,45,"Because it is easy to use, portable, and offers excellent training effects.",Slideboards are popular due to their ease of use; portability; excellent training effects.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,46,It enables training on artificial ice or on land to maintain optimal physical condition.,"Slideboarding allows athletes to maintain optimal physical condition during the off-season by providing land-based training for movements, strength, agility, and coordination; it increases lower body muscle strength and stability, making upper body movements easier.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,47,"Those in speed skating, roller skating, roller hockey, ice hockey, skiing, figure skating, and fitness.",speed skating; roller skating; roller hockey; ice hockey; skiing; figure skating; fitness,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,48,It increases lower‑body muscle strength and stabilizes the legs and waist.,Increases lower body muscle strength; stabilizes the legs and waist; makes upper body movements easier after strengthening lower body muscles,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,49,"A stronger, more stable lower body makes upper‑body movements easier and more stable.","After strengthening the muscles around the lower body, it becomes more stable, and upper body movements become easier.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,50,"Times, time, and calories.",Distance; Time; Calories,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,51,A short press of the power button.,"Short press the power button to adjust the display switching of 'times,' 'time,' and 'calories.'",1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,52,Double‑click the power button.,Double-click the power button under the power-on state to switch the display light.,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,53,Place the product on a flat surface.,Check whether all parts of the device are firmly connected.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,54,The Bluetooth symbol appears and blinks on the display after power‑on.,"After powering on, the Bluetooth symbol will appear and blink on the display screen, indicating the device is discoverable by the app.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,55,"Search for and select the Bluetooth name ""Feier-HXB.""",Search for the Bluetooth name 'Feier-HXB' when pairing in the app.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,56,Qualified Product.,Qualified Product,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,57,021.,021,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,FEIER,58,"Zhejiang Feier Smart Technology Co., Ltd.","Zhejiang Feier Smart Technology Co., Ltd.",1.0,1,exact,correct,0,rule:exact,,
own tool,FEIER,59,+86 400-926-5575.,+86 400-926-5575,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,FEIER,60,"6-602, No. 501, No. 2 Street, Baiyang Street, Qiantang New District, Hangzhou City, Zhejiang Province, China.","6-602, No. 501, No. 2 Street, Baiyang Street, Qiantang New District, Hangzhou City, Zhejiang Province, China",1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,FEIER,61,Ultra‑smooth thick composite PE board surface.,PE and nylon,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,62,Thick rubber cushion anti‑slip bottom.,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,FEIER,63,Silicone/ABS/PC shock‑resistant guard plate.,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,FEIER,64,EVA anti‑slip sponge.,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,FEIER,65,"55, 71, and 87 inches (each with a 20‑inch width).",55*20 inches; 71*20 inches; 87*20 inches,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,66,They must use the product under a guardian’s supervision.,All children and elderly people must use the product under the supervision of a guardian.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,67,Stop immediately and follow medical guidance.,"Stop exercising immediately if you feel unwell like pain in your joints or muscles, dizziness, numbness, or abnormal heart beat, and consult the doctor as soon as possible.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,68,No. Static buildup and attraction of fine debris are normal due to the PE/nylon surface.,"No; the generation of static electricity and attraction of fine hair and small debris is a normal phenomenon resulting from smooth friction between the product's surface, made of PE and nylon.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,69,Hold the power button for 2 seconds while the device is on.,"In the power-on state, press and hold the power button for 2 seconds to clear all display data.",1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,FEIER,70,Standby mode.,"After power-on, the product will automatically enter the standby state; if there is no exercise for 2 minutes, the device will enter sleep mode.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,71,Every 5 seconds.,The light bar on the display end will light up every 5 seconds in standby.,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,FEIER,72,Start exercising again; the board returns to standby and the displays reactivate.,Exercise on the device to exit sleep mode and enter standby.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,73,Open the app and tap the Bluetooth icon in the upper‑right corner.,"After powering on, open the Feier APP, click the Bluetooth icon in the upper right corner, and it will automatically search for the Bluetooth name 'Feier-HXB'.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,74,Feier-HXB.,Feier-HXB,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,75,"5V, 1A.",Input voltage: 5V; Input current: 1A,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,FEIER,76,Do not use or store it near open flames; keep away from heat sources.,Keep it away from heat sources and open flames to prevent deformation or fire.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,77,Perform 5–10 minutes of stretching before use and beginners should wear protective gear.,Beginners are advised to wear protective gear during exercise; it is recommended to do 5-10 minutes of stretching warm-up exercises before use.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,78,Valuable and fragile items such as mobile phones and jewelry.,Remove valuable and fragile items such as mobile phones and jewelry from your body before exercising.,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,79,"In the ""APP Download"" section with QR codes and app store instructions.",Scan the QR code in the manual or search for 'Feier' app in the app store to download.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,80,Yes. It states the product is sports equipment.,Yes; the Feier Smart Slideboard manual states it is a sports equipment.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,81,"It can enhance strength, agility, coordination, and stability, especially in the lower body.",Allows year-round training for skating and fitness sports; increases lower body muscle strength; stabilizes legs and waist; enhances upper body movement; improves strength and agility of various body parts,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,82,It lets them train on artificial ice or on land to maintain conditioning.,"To maintain optimal physical condition during off-seasons; to train movements, strength, agility, and coordination on land; to increase lower body muscle strength and stability.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,83,"Ensure it’s powered on (blinking Bluetooth icon), then in the app tap the Bluetooth icon and select ""Feier-HXB.""","Make sure the device is powered on and the Bluetooth symbol is blinking; open the relevant app (e.g., Feier, Anyrun, Kinomap, Zwift), search for the device Bluetooth name, and connect; ensure the console is not in engineering mode, as Bluetooth cannot connect in that mode.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,84,It auto‑shuts down after 10 minutes of inactivity.,"If there is no operation for 10 minutes in the power-on state of the device, it will automatically shut down.",1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,FEIER,85,"A soft, damp cloth.","soft, damp cloth",1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,86,Rough or sharp objects.,Avoid contact between the slideboard surface and rough or sharp objects.,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,87,"Transparent shoe oil, a lubricating spray, or wax.",transparent shoe oil; lubricating spray; wax,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,FEIER,88,"Yes. It is marked as a ""Qualified Product.""",Yes; the product is classified as a qualified product in the manual.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,89,They must use the board under guardian supervision.,All children and elderly people must use it under the supervision of a guardian.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,90,"Times (count), time, and calories.",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,FEIER,91,Verify all parts of the device are firmly connected.,Check if the treadmill is plugged in and turned on; ensure the safety key is in place; check system input and output cable terminals and communication cables inside stand post; ensure handle pulse cables and monitor cables are properly connected.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,92,Double‑click the power button while the device is on.,"Under the power-on state, double-click the power button to switch the display light.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,93,"Athletes in speed/roller/ice sports, as well as general fitness and rehabilitation users.",Athletes who participate in speed skating; roller skating; roller hockey; ice hockey; skiing; figure skating; fitness,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,94,"The app will list the Bluetooth name ""Feier-HXB""; select it and tap ""Connect.""",The Bluetooth name 'Feier-HXB' indicates the correct device to connect.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,95,"Feier, model FED-HXB-05.",Feier FED-HXB-05,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,FEIER,96,"55"", 71"", and 87"" lengths (each 20"" wide).",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,FEIER,97,"A cool, well‑ventilated area away from direct sunlight.",Store your treadmill in a clean and dry environment; ensure the master power switch is off and unplugged from the electrical wall outlet.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,98,"Hangzhou City, Zhejiang Province, China.",China; Hangzhou City,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,99,Look for the blinking Bluetooth symbol on the device’s display.,"After powering on, the Bluetooth symbol will appear and blink on the display screen, indicating pairing mode.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,FEIER,100,"Power on the board (blinking Bluetooth symbol), open the Feier app, tap the Bluetooth icon in the upper‑right, select ""Feier-HXB"" when it appears, then tap ""Connect.""",Power on the device; Bluetooth symbol will blink on display; open Feier APP; click Bluetooth icon in upper right; search for 'Feier-HXB'; click 'Connect' after device info appears.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,Hanwha_Integration_Guide,1,1) Access the camera’s web UI; 2) Initialize the camera; 3) Verify/modify the camera encoding settings; 4) Enable motion detection; 5) Connect and add the camera to the Turing NVR.,Access Camera’s Web UI; Initialize Camera; Verify/Modify Camera Encoding Settings; Enable Motion Detection; Connect & Add Camera(s) to Turing NVR,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,Hanwha_Integration_Guide,2,Locate the camera’s IP address and enter it into your web browser’s search bar.,Locate your camera’s IP address; enter your camera’s IP address into a browser search bar,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,Hanwha_Integration_Guide,3,Use Auto Search under Settings > Camera > Camera.,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,Hanwha_Integration_Guide,4,The web UI prompts you to create a new password; click Apply to initialize.,The web UI will prompt you to create a new password for your camera; click Apply to initialize camera(s),0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,Hanwha_Integration_Guide,5,Wisenet’s Device Manager.,Wisenet’s Device Manager,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,Hanwha_Integration_Guide,6,Go to Basic > Video Profile.,Go to Basic > Video Profile on the camera’s web UI,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,Hanwha_Integration_Guide,7,No—the MJPEG profile is not used by the NVR.,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,Hanwha_Integration_Guide,8,The 'H.264' profile is considered the Main Stream.,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,Hanwha_Integration_Guide,9,The 'H.265' profile is considered the Sub Stream.,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,Hanwha_Integration_Guide,10,H.264 for both streams.,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,"The prediction did not provide any details, whereas the gold answer specifies H.264 for both the Main and Sub streams.",Main stream video compression should be H.264; Sub stream video compression should be H.264,
own tool,Hanwha_Integration_Guide,11,Less than 3MP (2MP is recommended).,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,Hanwha_Integration_Guide,12,1280x720 (720P).,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,Hanwha_Integration_Guide,13,15 frames per second for both.,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
